n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
10,10,2,1,0.4,0.4,119.63299999999997,49.261,51.2,37.96400000000001,39.107,41.529,57.504,35.081,43.235,37.289,51.1803,0.01549393892288208
10,30,2,1,0.4,0.4,132.43599999999998,49.651,53.826,39.041,39.364999999999995,40.26199999999999,58.592,35.522999999999996,45.015,37.05300000000001,53.07639999999999,0.013540158271789551
10,50,2,1,0.4,0.4,139.2,50.314,52.775,38.139,40.9,41.722,61.44499999999999,35.273,43.925000000000004,37.657000000000004,54.135000000000005,0.011159443855285644
10,None,2,1,0.4,0.4,123.604,48.232000000000006,53.165,38.38799999999999,38.336,41.954,57.174,36.138999999999996,44.724,37.241,51.8957,0.01143688201904297
30,10,2,1,0.4,0.4,129.89600000000002,48.224000000000004,51.003,37.911,37.323,39.564,58.012,33.663,43.0,34.916000000000004,51.351200000000006,0.02677285432815552
30,30,2,1,0.4,0.4,121.965,48.81500000000001,50.965999999999994,37.753,36.089,39.702,58.056,33.976,42.075,34.94500000000001,50.4342,0.029109647274017336
30,50,2,1,0.4,0.4,122.86799999999998,47.73700000000001,50.80500000000001,38.182,36.509,39.483,57.89,34.361000000000004,42.354,34.712,50.4901,0.03354214429855347
30,None,2,1,0.4,0.4,127.68299999999999,49.598,52.101,37.283,37.224,39.318999999999996,58.357000000000006,33.857,42.158,35.294000000000004,51.287400000000005,0.030537846088409423
50,10,2,1,0.4,0.4,124.68700000000001,47.209,50.78600000000001,37.658,36.195,38.569,57.648,33.60699999999999,42.035,34.806999999999995,50.320100000000004,0.0428158974647522
50,30,2,1,0.4,0.4,126.44099999999999,48.812,51.64300000000001,37.370000000000005,36.144000000000005,38.62100000000001,57.907000000000004,33.157,42.211,34.828,50.7134,0.042986075878143314
50,50,2,1,0.4,0.4,123.218,48.95,50.046,37.74300000000001,35.93,37.899,57.422000000000004,33.589000000000006,41.786,35.037,50.162,0.043224837779998776
50,None,2,1,0.4,0.4,127.12,48.835,51.739,37.86,36.601,39.133,56.72800000000001,33.381,41.813,34.458999999999996,50.7669,0.04324408769607544
100,10,2,1,0.4,0.4,123.045,47.174,50.076,36.995,35.873000000000005,37.921,57.039,33.00699999999999,41.604,34.357,49.7091,0.08803599119186402
100,30,2,1,0.4,0.4,125.58399999999999,47.469,50.601,37.224,35.477,38.111,57.281000000000006,33.040000000000006,42.089999999999996,34.33,50.12069999999999,0.08932409524917602
100,50,2,1,0.4,0.4,122.86600000000001,47.17999999999999,50.4,37.129000000000005,36.32,38.205999999999996,56.931000000000004,32.971000000000004,41.664,34.205,49.7872,0.08876188039779663
100,None,2,1,0.4,0.4,124.173,47.43599999999999,51.214999999999996,37.423,36.265,38.361,57.584999999999994,33.079,42.071,34.591,50.219899999999996,0.08950810432434082
10,10,4,1,0.4,0.4,135.527,50.486000000000004,54.163,40.42,39.714,43.894,60.916,39.088,45.48,38.549,54.823699999999995,0.011460614204406739
10,30,4,1,0.4,0.4,121.473,51.74400000000001,54.766,42.03,41.93599999999999,42.37400000000001,61.894999999999996,37.277,45.961000000000006,38.967,53.8423,0.011483266353607177
10,50,4,1,0.4,0.4,132.642,49.789,54.535000000000004,39.654999999999994,41.309000000000005,42.763,63.032,37.272999999999996,45.968,38.149,54.5115,0.011361205577850341
10,None,4,1,0.4,0.4,135.846,52.177,54.166,40.75600000000001,40.73299999999999,42.171,61.343999999999994,38.833000000000006,46.025,37.52799999999999,54.957899999999995,0.011292343139648437
30,10,4,1,0.4,0.4,123.25699999999999,49.592,51.84799999999999,39.851,38.57899999999999,41.650999999999996,60.11900000000001,36.425,43.089999999999996,36.114000000000004,52.0526,0.02843104362487793
30,30,4,1,0.4,0.4,131.31800000000004,49.056,53.17800000000001,39.821999999999996,39.521,41.605,58.985,35.779,43.577999999999996,36.376,52.9218,0.028571228981018066
30,50,4,1,0.4,0.4,125.83900000000001,49.169,52.25899999999999,39.371,39.068999999999996,40.773,59.863,36.061,43.948,36.42700000000001,52.2779,0.028262381553649903
30,None,4,1,0.4,0.4,128.102,49.065,52.70899999999999,39.74399999999999,38.788,41.089999999999996,59.614999999999995,35.81999999999999,43.003,36.959,52.4895,0.028542954921722413
50,10,4,1,0.4,0.4,123.128,47.82600000000001,52.274,39.716,38.166000000000004,40.473,58.509,36.564,42.561,35.925,51.5142,0.04553577423095703
50,30,4,1,0.4,0.4,129.007,48.113,53.419,39.209999999999994,38.23800000000001,41.339999999999996,59.279999999999994,35.821999999999996,43.586,36.141999999999996,52.4157,0.04528808116912842
50,50,4,1,0.4,0.4,125.026,48.116,52.84999999999999,39.511,38.955,40.919000000000004,59.760000000000005,35.354,42.68300000000001,36.163,51.9337,0.045318188667297366
50,None,4,1,0.4,0.4,125.335,47.962,52.242,39.675,38.70399999999999,40.525999999999996,58.654999999999994,35.45200000000001,42.70100000000001,35.991,51.72430000000001,0.04538242101669312
100,10,4,1,0.4,0.4,126.88399999999999,48.109,52.125,38.926,37.486999999999995,40.574000000000005,59.51300000000001,35.237,42.227,35.948,51.702999999999996,0.08780453205108643
100,30,4,1,0.4,0.4,125.525,47.67,52.80500000000001,39.076,37.866,40.29,58.689,35.451,42.553,35.948,51.587300000000006,0.08771960973739625
100,50,4,1,0.4,0.4,123.03399999999999,48.44,52.16799999999999,39.111000000000004,38.391,40.279999999999994,58.86600000000001,35.45,43.065,35.858000000000004,51.466300000000004,0.0877234959602356
100,None,4,1,0.4,0.4,122.66400000000002,48.77,51.736000000000004,38.894999999999996,37.548,40.492000000000004,58.423,35.331999999999994,42.871,36.00500000000001,51.27360000000001,0.08864205121994019
10,10,6,1,0.4,0.4,133.107,52.64200000000001,56.647000000000006,44.739,42.690999999999995,45.980000000000004,63.373000000000005,39.76299999999999,46.70399999999999,40.394000000000005,56.604,0.011207456588745118
10,30,6,1,0.4,0.4,128.81099999999998,51.531000000000006,55.989999999999995,42.934,42.874,45.49999999999999,63.001,40.43000000000001,45.514,40.156000000000006,55.674099999999996,0.01119009256362915
10,50,6,1,0.4,0.4,130.708,51.8,56.342,44.897000000000006,43.25600000000001,46.10000000000001,63.087,39.81000000000001,45.669,41.056,56.2725,0.011216733455657959
10,None,6,1,0.4,0.4,126.61399999999999,52.10100000000001,57.552,45.047999999999995,42.945,45.446,63.242999999999995,40.695,46.46000000000001,40.707,56.081100000000006,0.011156816482543946
30,10,6,1,0.4,0.4,123.96499999999999,49.94,55.36999999999999,43.501000000000005,41.214999999999996,43.999,62.483999999999995,38.831,45.031000000000006,39.392,54.3728,0.02795506000518799
30,30,6,1,0.4,0.4,125.23599999999999,49.71,55.157999999999994,42.156,41.063,43.595000000000006,62.145999999999994,38.718999999999994,44.834,39.079,54.1696,0.027900586128234862
30,50,6,1,0.4,0.4,124.86800000000001,51.20700000000001,55.182,41.885999999999996,41.58,44.203,62.626,37.925,45.247,38.910000000000004,54.3634,0.02795475721359253
30,None,6,1,0.4,0.4,122.20700000000002,49.98899999999999,55.227999999999994,41.983,41.187,43.40899999999999,62.617,38.31699999999999,44.398999999999994,38.76899999999999,53.810500000000005,0.028269124031066895
50,10,6,1,0.4,0.4,119.16100000000002,49.925000000000004,55.021,42.15,40.718999999999994,43.775999999999996,61.74400000000001,37.521,44.653,38.413000000000004,53.308299999999996,0.04510172367095947
50,30,6,1,0.4,0.4,128.458,49.592,55.699,41.778999999999996,40.336,43.323,61.45899999999999,37.907000000000004,44.045,38.94799999999999,54.1546,0.04458533763885498
50,50,6,1,0.4,0.4,124.252,49.94500000000001,55.84499999999999,42.306999999999995,41.077,43.42,61.760000000000005,38.605000000000004,44.471000000000004,38.786,54.046800000000005,0.04467146158218384
50,None,6,1,0.4,0.4,126.32400000000003,49.55300000000001,55.013,42.985,39.645,43.833999999999996,61.92099999999999,37.896,43.406000000000006,38.26,53.8837,0.04467418193817139
100,10,6,1,0.4,0.4,123.29899999999998,49.260000000000005,54.451,42.928,40.79900000000001,43.376,60.914,37.815,43.846999999999994,38.026999999999994,53.4716,0.08602067470550537
100,30,6,1,0.4,0.4,124.152,49.409,54.16099999999999,42.581999999999994,40.873,43.37599999999999,61.004999999999995,38.108,43.727,38.775999999999996,53.61689999999999,0.0859970760345459
