n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
10,10,2,1,0.4,0.4,181.70800000000003,75.72,116.056,97.053,66.982,66.70100000000001,65.225,80.146,62.923,85.15299999999999,89.76669999999999,0.013337571620941163
10,30,2,1,0.4,0.4,163.52999999999997,77.586,114.376,97.751,65.98299999999999,67.195,63.948,79.059,62.88499999999999,83.21799999999999,87.5531,0.01568732976913452
10,50,2,1,0.4,0.4,172.541,76.09899999999999,119.93299999999999,99.91799999999998,64.339,68.58500000000001,63.75,78.73499999999999,64.04899999999999,84.05,89.19989999999999,0.014285345077514649
10,None,2,1,0.4,0.4,174.887,78.881,118.606,99.497,64.34900000000002,67.039,62.625,80.44200000000001,62.288,83.809,89.2423,0.01382493257522583
30,10,2,1,0.4,0.4,168.887,75.4,118.301,93.566,63.30300000000001,66.60499999999999,62.230999999999995,76.295,59.967999999999996,82.405,86.69609999999999,0.031373889446258546
30,30,2,1,0.4,0.4,162.377,73.843,115.604,94.502,62.956999999999994,65.30600000000001,61.483000000000004,76.88400000000001,60.282000000000004,80.05600000000001,85.3294,0.032948439121246335
30,50,2,1,0.4,0.4,165.68,74.02399999999999,118.33900000000001,95.718,63.760000000000005,65.89,62.580000000000005,76.24699999999999,58.74400000000001,81.599,86.25810000000001,0.03069526195526123
30,None,2,1,0.4,0.4,172.32500000000002,75.181,120.227,94.998,63.590999999999994,64.86500000000001,63.340999999999994,76.98,61.336,81.7,87.4544,0.02796067953109741
50,10,2,1,0.4,0.4,170.62099999999998,75.882,117.727,95.713,63.876999999999995,66.815,61.51800000000001,77.02000000000001,59.61,81.245,87.00280000000001,0.041931138038635254
50,30,2,1,0.4,0.4,169.96699999999998,74.58399999999999,117.077,96.55100000000002,64.116,65.518,61.87600000000001,76.481,59.15400000000001,80.66499999999999,86.59889999999999,0.04242372512817383
50,50,2,1,0.4,0.4,169.179,75.905,119.26399999999998,95.16300000000001,63.634,65.242,61.406000000000006,76.37500000000001,59.826,80.725,86.67190000000001,0.042292304039001465
50,None,2,1,0.4,0.4,162.262,75.16100000000002,116.99300000000001,95.03900000000002,63.934000000000005,65.488,61.34400000000001,76.714,59.459,80.032,85.6426,0.042185990810394286
100,10,2,1,0.4,0.4,167.56700000000004,74.58599999999998,118.68499999999999,94.612,62.86099999999999,65.378,60.551,76.571,59.335000000000015,80.047,86.0193,0.0819835615158081
100,30,2,1,0.4,0.4,165.916,75.60600000000002,118.102,94.425,63.463,66.13399999999999,60.769999999999996,76.216,59.141999999999996,81.518,86.1292,0.08514485359191895
