n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
100,None,2,1,0.4,0.4,65.09,38.20899999999999,30.357000000000006,37.769000000000005,37.886,27.253000000000004,33.221000000000004,37.873000000000005,47.92100000000001,41.273999999999994,39.6853,0.08726303577423096
10,10,4,1,0.4,0.4,70.059,41.108000000000004,33.79,40.699,40.931,30.749999999999993,37.603,41.426,54.444,45.158,43.5968,0.010911858081817627
10,30,4,1,0.4,0.4,66.516,42.728,33.596,41.13000000000001,40.382000000000005,31.249000000000002,36.378,41.991,53.051,45.986000000000004,43.3007,0.011158056259155273
10,50,4,1,0.4,0.4,72.538,41.409,34.706,39.114999999999995,40.178,31.02,36.284000000000006,40.033,50.714000000000006,44.89,43.0887,0.010919983386993409
10,None,4,1,0.4,0.4,69.24699999999999,40.879,33.043,39.98500000000001,41.149,31.056999999999995,36.708000000000006,41.224000000000004,51.294999999999995,45.632,43.0219,0.010946047306060792
30,10,4,1,0.4,0.4,65.11200000000001,38.35,31.589000000000006,39.120999999999995,39.176,29.808,34.714999999999996,39.52400000000001,50.996,42.775999999999996,41.1167,0.02753413200378418
30,30,4,1,0.4,0.4,66.309,40.48800000000001,31.991000000000003,38.105999999999995,38.68300000000001,29.278999999999996,35.159000000000006,39.711,51.165000000000006,44.107,41.49980000000001,0.02746964693069458
30,50,4,1,0.4,0.4,68.27000000000001,39.747,32.725,38.388000000000005,38.527,29.338,34.337,39.834999999999994,50.711,43.208999999999996,41.508700000000005,0.027728159427642823
30,None,4,1,0.4,0.4,65.711,39.732,32.187,39.232000000000006,39.385000000000005,28.96,35.497,39.994,50.611000000000004,43.55200000000001,41.48610000000001,0.02734264373779297
50,10,4,1,0.4,0.4,66.023,39.714999999999996,31.728999999999996,38.30499999999999,39.086000000000006,29.514,34.995000000000005,39.708000000000006,49.984,42.515,41.157399999999996,0.04416128635406494
50,30,4,1,0.4,0.4,65.60799999999999,39.748000000000005,31.605,38.68599999999999,38.847,29.064999999999998,35.00699999999999,39.684999999999995,49.83399999999999,42.62399999999999,41.070899999999995,0.0441243839263916
50,50,4,1,0.4,0.4,67.425,39.19799999999999,32.089999999999996,39.556,39.322,29.785000000000004,34.448,39.2,50.18600000000001,43.076,41.4286,0.0437789249420166
50,None,4,1,0.4,0.4,66.83099999999999,39.349000000000004,31.966,38.61,39.197,29.891,34.980000000000004,39.403,49.771,42.816,41.2814,0.04426213264465332
100,10,4,1,0.4,0.4,67.03200000000001,39.03600000000001,31.825,38.621,38.841,29.338,34.492000000000004,38.981,49.415,42.286,40.986700000000006,0.08530349731445312
100,30,4,1,0.4,0.4,66.85300000000001,38.957,31.591999999999995,38.789,38.837999999999994,29.169999999999998,34.573,39.361000000000004,49.696,41.972,40.98010000000001,0.0852514624595642
100,50,4,1,0.4,0.4,66.674,39.755,31.373,38.654,38.566,29.177999999999997,34.358999999999995,39.42099999999999,49.586,42.516999999999996,41.008300000000006,0.0855739426612854
100,None,4,1,0.4,0.4,65.717,38.940999999999995,31.302999999999997,38.410000000000004,38.928999999999995,29.493000000000002,34.385000000000005,39.406,49.42900000000001,42.699000000000005,40.8712,0.0856169056892395
10,10,6,1,0.4,0.4,72.757,44.032,35.762,41.685,42.745000000000005,32.91,35.909000000000006,42.751999999999995,55.803,47.054,45.1409,0.010851497650146485
10,30,6,1,0.4,0.4,69.922,45.304,35.059000000000005,40.74499999999999,41.174,31.437,38.405,42.620999999999995,54.913,46.01299999999999,44.5593,0.010747764110565185
10,50,6,1,0.4,0.4,70.03,44.74400000000001,35.540000000000006,41.14,41.358000000000004,33.626999999999995,38.270999999999994,43.632,56.281000000000006,47.547999999999995,45.2171,0.011006076335906983
10,None,6,1,0.4,0.4,69.16600000000001,43.657000000000004,34.3,41.497,43.149,33.501999999999995,38.383,43.415,53.955999999999996,48.714999999999996,44.974000000000004,0.01080554723739624
30,10,6,1,0.4,0.4,67.707,42.147000000000006,33.79600000000001,39.716,41.83,31.528999999999996,36.57000000000001,41.773999999999994,53.306999999999995,44.992,43.3368,0.027130165100097657
30,30,6,1,0.4,0.4,68.83700000000002,41.462,33.735,40.974000000000004,40.853,31.537,36.376,41.96300000000001,51.924,45.236,43.289699999999996,0.02718315839767456
30,50,6,1,0.4,0.4,68.28599999999999,41.721000000000004,32.971999999999994,40.374,40.382999999999996,32.591,36.45399999999999,41.531000000000006,52.641000000000005,45.981,43.293400000000005,0.02715866804122925
30,None,6,1,0.4,0.4,66.418,41.025999999999996,33.18300000000001,40.323,40.2,31.528000000000002,36.763,41.858,52.93399999999999,45.927,43.016,0.02728595018386841
50,10,6,1,0.4,0.4,68.245,41.73799999999999,33.013,39.702000000000005,40.529999999999994,31.201,36.35099999999999,41.422999999999995,52.50600000000001,44.742000000000004,42.945100000000004,0.04326644420623779
50,30,6,1,0.4,0.4,67.15,41.440999999999995,33.245999999999995,39.814,39.852,31.634999999999998,36.214,41.237,51.759,44.876999999999995,42.722500000000004,0.04335625648498535
50,50,6,1,0.4,0.4,67.569,41.488,33.968,39.778999999999996,39.699,31.012999999999998,36.167,41.751999999999995,52.16799999999999,45.218999999999994,42.8822,0.043341677188873294
50,None,6,1,0.4,0.4,67.58,41.86899999999999,33.831999999999994,39.616,40.04,30.943000000000005,35.763,41.358,51.622,44.535000000000004,42.7158,0.043640971183776855
100,10,6,1,0.4,0.4,66.178,41.308,32.924,39.917,40.55300000000001,30.906,35.946000000000005,41.532,51.931,44.59199999999999,42.5787,0.08352201700210571
100,30,6,1,0.4,0.4,66.97900000000001,41.74999999999999,32.843999999999994,39.4,40.39999999999999,31.001000000000005,35.613,41.83,51.653999999999996,44.098,42.5569,0.08378517627716064
100,50,6,1,0.4,0.4,66.954,41.15899999999999,32.906000000000006,39.82899999999999,39.961999999999996,30.984,35.545,41.245,52.06500000000001,44.803000000000004,42.545199999999994,0.08372058629989625
100,None,6,1,0.4,0.4,67.714,40.98100000000001,33.303,39.78399999999999,40.215,31.101999999999997,35.95100000000001,41.016000000000005,51.980000000000004,45.069,42.71150000000001,0.08403333187103272
10,10,8,1,0.4,0.4,72.203,44.838,36.742999999999995,41.296,42.801,34.900999999999996,40.583,46.561,56.551,49.385,46.5862,0.01096015214920044
10,30,8,1,0.4,0.4,69.19500000000001,43.882999999999996,36.915,42.514,41.846999999999994,35.199,39.97200000000001,46.36999999999999,56.226,49.55799999999999,46.167899999999996,0.010690431594848632
10,50,8,1,0.4,0.4,73.179,44.80200000000001,37.209,41.742999999999995,42.05499999999999,34.142,40.92100000000001,45.39999999999999,57.242,51.690999999999995,46.8384,0.010803868770599365
10,None,8,1,0.4,0.4,69.917,45.29200000000001,37.474000000000004,41.61200000000001,41.664,34.351,40.42,45.647,57.571000000000005,50.28699999999999,46.423500000000004,0.010932352542877197
30,10,8,1,0.4,0.4,67.978,43.318,34.538999999999994,41.644000000000005,41.784000000000006,33.349000000000004,38.129000000000005,44.363,54.629,49.394999999999996,44.9128,0.026812286376953126
30,30,8,1,0.4,0.4,67.76100000000001,43.566,35.406000000000006,40.957,42.123000000000005,33.865,38.48800000000001,44.547999999999995,54.727999999999994,47.384,44.882600000000004,0.027053234577178956
