n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
10,10,2,1,0.4,0.4,165.702,65.756,54.702,53.177,49.215999999999994,57.598,52.257000000000005,48.894000000000005,54.513,49.29599999999999,65.11110000000001,0.011152908802032471
10,30,2,1,0.4,0.4,160.579,67.35799999999999,52.273,52.55400000000001,51.403,58.04100000000001,51.96099999999999,49.686,54.014999999999986,50.629000000000005,64.8499,0.01049950122833252
10,50,2,1,0.4,0.4,163.164,72.78099999999999,53.781000000000006,53.09799999999999,50.321000000000005,58.710000000000015,52.302,50.091,54.351,51.069,65.9668,0.010526156425476075
10,None,2,1,0.4,0.4,163.631,67.371,53.059000000000005,52.436,49.82000000000001,57.126999999999995,51.745999999999995,49.19499999999999,54.821000000000005,50.900999999999996,65.0107,0.010968017578125
30,10,2,1,0.4,0.4,156.47899999999998,66.341,50.788,50.019,46.78299999999999,56.491,48.372,45.876999999999995,52.169000000000004,47.411,62.07299999999998,0.026063079833984374
30,30,2,1,0.4,0.4,158.71799999999996,66.29,50.589,51.685,47.477000000000004,56.890999999999984,48.341,45.138,52.222,47.993,62.53439999999999,0.026333649158477784
30,50,2,1,0.4,0.4,155.88400000000001,65.17299999999999,50.681,50.05800000000001,46.576,55.80799999999999,49.013999999999996,44.716,51.668000000000006,47.513,61.709100000000014,0.026326591968536376
30,None,2,1,0.4,0.4,156.401,65.233,50.916999999999994,50.475,46.647999999999996,56.71199999999999,47.620000000000005,45.576,51.37199999999999,47.554,61.85079999999999,0.026664702892303466
50,10,2,1,0.4,0.4,158.936,64.917,50.159000000000006,51.465999999999994,46.116,56.486000000000004,47.994,44.544999999999995,51.112,46.961,61.8692,0.04173114061355591
50,30,2,1,0.4,0.4,157.264,65.926,50.150999999999996,50.712,46.92299999999999,56.617999999999995,47.088,45.082,50.553999999999995,46.911,61.7229,0.04418503761291504
50,50,2,1,0.4,0.4,159.058,66.137,49.761,50.414,45.67100000000001,56.218,47.28,45.489,52.372,46.90899999999999,61.930899999999994,0.04679919719696045
50,None,2,1,0.4,0.4,158.71699999999998,64.86600000000001,50.232000000000006,50.39800000000001,46.136,56.318999999999996,47.249,44.154,51.878,47.412,61.73610000000001,0.04276950836181641
100,10,2,1,0.4,0.4,157.56400000000002,64.77,49.422,49.71999999999999,45.583999999999996,56.367,46.459,44.604,50.37599999999999,46.209999999999994,61.107600000000005,0.08143183469772339
