n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
10,10,2,1,0.4,0.4,168.258,93.10900000000001,61.548,33.622,30.074,33.657000000000004,23.660000000000004,40.924,29.128999999999998,22.677,53.665800000000004,0.011654667854309082
10,30,2,1,0.4,0.4,171.368,95.69699999999999,62.07800000000001,33.184000000000005,32.58899999999999,35.674,22.852,40.503,29.136999999999993,21.816000000000003,54.4898,0.010493361949920654
10,50,2,1,0.4,0.4,181.955,100.66,67.56199999999998,34.00300000000001,31.944,34.154999999999994,23.435,41.477,31.343,22.814999999999998,56.93489999999999,0.010678138732910156
10,None,2,1,0.4,0.4,171.963,91.386,66.21300000000001,33.007,29.267000000000003,33.32899999999999,23.104999999999997,41.431,29.440999999999995,21.668,54.080999999999996,0.012149190902709961
30,10,2,1,0.4,0.4,172.92200000000003,99.818,62.237,32.101000000000006,29.946000000000005,31.159000000000002,22.073,40.198,29.570000000000004,20.780000000000005,54.08040000000001,0.03290130615234375
30,30,2,1,0.4,0.4,177.00300000000001,95.99799999999999,64.11800000000001,31.177000000000003,31.121999999999996,32.422000000000004,21.636000000000003,40.158,28.97,20.383000000000003,54.29870000000001,0.02647865056991577
30,50,2,1,0.4,0.4,172.85700000000003,98.748,64.459,32.292,28.980999999999995,33.544,21.933,40.263999999999996,29.798000000000002,21.423,54.429899999999996,0.026278197765350342
30,None,2,1,0.4,0.4,177.51999999999998,91.912,61.7,31.849,28.640000000000004,31.189,21.442,39.96,29.359,21.657999999999998,53.52290000000001,0.02639894962310791
50,10,2,1,0.4,0.4,175.294,94.888,61.184000000000005,32.092,30.082,31.709999999999997,21.487000000000002,39.438,28.983999999999998,22.335,53.749400000000016,0.04130472183227539
50,30,2,1,0.4,0.4,177.267,91.345,61.227,31.897999999999996,28.997000000000007,31.015000000000004,21.546,40.138999999999996,28.986,21.536,53.39559999999999,0.04170185804367065
