n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
10,10,2,1,0.4,0.4,266.168,240.52399999999997,156.94599999999997,110.396,72.426,80.304,78.351,151.56300000000002,74.49800000000002,76.85799999999999,130.80339999999998,0.014208879470825195
10,30,2,1,0.4,0.4,277.53999999999996,235.03400000000002,147.677,107.27000000000001,71.53,78.421,78.16199999999999,154.01799999999997,74.17800000000001,76.00399999999999,129.98340000000002,0.014655003547668457
10,50,2,1,0.4,0.4,283.229,231.677,148.796,108.138,72.334,78.876,80.246,157.252,76.12100000000001,77.36600000000001,131.40349999999998,0.014825479984283447
10,None,2,1,0.4,0.4,268.744,231.29399999999995,150.68599999999998,109.83000000000001,70.95,78.557,80.33099999999999,155.545,75.173,75.32000000000001,129.64299999999997,0.01801142454147339
30,10,2,1,0.4,0.4,266.31299999999993,233.34500000000003,139.89499999999998,108.35,68.943,77.181,76.482,150.98000000000002,71.21000000000001,73.15899999999999,126.58580000000002,0.049920713901519774
30,30,2,1,0.4,0.4,263.976,234.581,138.247,106.01100000000001,68.76899999999999,77.772,76.168,152.523,70.602,72.233,126.0882,0.0451800012588501
30,50,2,1,0.4,0.4,260.53799999999995,232.39299999999997,142.22,106.143,67.656,77.56,75.972,152.91,71.14000000000001,72.908,125.94399999999999,0.04263616323471069
30,None,2,1,0.4,0.4,263.462,229.877,138.25500000000002,109.046,67.98800000000001,78.15700000000001,76.679,151.48000000000002,72.69800000000001,72.49600000000001,126.01380000000003,0.03277470827102661
50,10,2,1,0.4,0.4,258.379,233.70100000000002,138.417,107.40899999999999,68.66900000000001,77.204,75.141,153.25499999999997,70.002,72.204,125.43809999999999,0.05157303333282471
50,30,2,1,0.4,0.4,257.754,233.334,136.458,107.58900000000001,66.715,77.079,75.76700000000001,148.895,70.61200000000001,71.85499999999999,124.6058,0.05191784858703613
50,50,2,1,0.4,0.4,259.882,230.89899999999997,136.44699999999997,107.925,68.19800000000001,77.147,75.482,152.545,70.63499999999999,71.74,125.08999999999999,0.05266260385513306
50,None,2,1,0.4,0.4,253.14399999999995,233.89600000000004,138.20300000000003,109.24000000000001,67.961,77.42099999999999,74.745,150.317,70.149,71.95599999999999,124.7032,0.04714738607406616
100,10,2,1,0.4,0.4,261.68899999999996,234.84,136.323,106.19800000000001,67.46,77.39599999999999,75.43199999999999,151.206,69.43900000000001,72.819,125.2802,0.08890117645263672
100,30,2,1,0.4,0.4,256.795,233.433,136.616,105.676,67.945,77.20500000000001,75.50999999999999,150.959,69.87200000000001,71.382,124.53930000000003,0.08809608459472656
100,50,2,1,0.4,0.4,260.623,229.612,138.131,106.59699999999998,67.363,76.852,75.044,150.342,69.47099999999999,71.09,124.51249999999997,0.09138093948364258
100,None,2,1,0.4,0.4,261.074,231.488,140.244,107.01100000000001,67.842,76.85600000000001,75.09,151.65400000000002,69.93700000000001,71.864,125.306,0.09245391845703126
10,10,4,1,0.4,0.4,265.82499999999993,246.10100000000003,144.33800000000002,115.20800000000001,77.78799999999998,81.30799999999999,82.18699999999998,156.867,76.655,76.25,132.25269999999998,0.013619475364685059
10,30,4,1,0.4,0.4,262.724,241.38799999999998,150.75300000000001,112.61100000000002,74.673,81.06499999999998,79.914,160.327,74.77799999999999,77.53,131.5763,0.012923426628112793
10,50,4,1,0.4,0.4,260.45,239.20299999999997,143.067,114.239,75.617,81.46099999999998,80.119,159.54000000000002,76.938,77.75399999999999,130.8388,0.012100653648376465
10,None,4,1,0.4,0.4,268.946,240.55399999999995,153.497,117.68800000000002,75.245,81.606,78.877,150.72,76.957,78.852,132.29420000000002,0.012104363441467285
30,10,4,1,0.4,0.4,269.88500000000005,237.151,142.76999999999998,110.94200000000001,73.30600000000001,79.752,76.886,153.68,72.49300000000001,75.30600000000001,129.21710000000002,0.028644652366638185
30,30,4,1,0.4,0.4,257.62199999999996,241.40099999999998,140.62599999999998,110.881,71.05199999999999,79.773,77.81800000000001,154.39100000000002,72.833,74.92,128.1317,0.02959320306777954
30,50,4,1,0.4,0.4,258.081,240.459,146.28699999999998,110.42,72.405,79.566,77.245,154.781,72.756,76.21600000000001,128.82160000000005,0.02900374889373779
30,None,4,1,0.4,0.4,262.888,235.79500000000002,145.23499999999999,112.672,73.259,79.50899999999999,78.047,156.51100000000002,73.17699999999999,74.196,129.1289,0.02937185049057007
50,10,4,1,0.4,0.4,262.567,238.567,137.923,112.83900000000001,71.398,79.134,77.481,155.24099999999999,71.76,75.05199999999999,128.19619999999998,0.04545554161071777
50,30,4,1,0.4,0.4,260.45500000000004,238.379,144.911,108.52299999999998,71.434,79.28099999999999,77.58400000000002,154.527,71.417,73.94399999999999,128.0455,0.04654855251312256
50,50,4,1,0.4,0.4,260.98699999999997,237.644,140.36,110.31000000000002,71.21700000000001,79.158,77.43599999999999,154.995,72.553,74.53800000000001,127.91979999999998,0.045102579593658446
50,None,4,1,0.4,0.4,266.109,236.094,142.971,109.91099999999999,72.151,79.43099999999998,77.324,155.83300000000003,72.197,74.71900000000001,128.67400000000004,0.04697583436965942
100,10,4,1,0.4,0.4,259.597,234.88600000000002,143.04000000000002,110.03200000000001,71.48799999999999,79.00399999999999,77.745,155.34200000000004,72.21900000000001,74.482,127.7835,0.09045504331588745
100,30,4,1,0.4,0.4,261.825,237.97199999999998,141.348,107.42700000000002,72.409,78.68900000000001,76.93700000000001,155.39600000000002,71.39199999999998,74.727,127.81220000000003,0.08941301822662354
100,50,4,1,0.4,0.4,261.659,236.36199999999994,141.475,107.38499999999999,71.36599999999999,78.95899999999997,77.26700000000001,154.73899999999998,71.441,74.513,127.5166,0.08968251228332519
100,None,4,1,0.4,0.4,257.768,233.535,139.003,110.78399999999999,70.283,78.80199999999999,77.275,153.892,71.608,74.332,126.72819999999997,0.0901781439781189
10,10,6,1,0.4,0.4,259.509,250.31199999999998,150.82600000000002,116.93900000000001,79.91099999999999,81.75900000000001,84.02200000000002,163.294,79.235,83.205,134.9012,0.011824257373809814
10,30,6,1,0.4,0.4,259.156,237.80700000000002,158.13399999999996,115.15899999999999,78.49300000000001,83.846,82.82700000000001,161.408,79.059,82.545,133.8434,0.011983625888824463
10,50,6,1,0.4,0.4,279.829,246.65500000000003,142.45399999999998,117.26199999999999,78.69000000000001,83.47,82.93699999999998,165.786,80.63,84.42,136.21330000000003,0.01191821813583374
10,None,6,1,0.4,0.4,275.14099999999996,248.052,150.19599999999997,113.92699999999999,78.91600000000001,83.88699999999999,82.75800000000001,160.08300000000003,80.191,81.14500000000001,135.4296,0.012350809574127198
30,10,6,1,0.4,0.4,259.515,248.05599999999998,149.598,111.748,76.256,81.38699999999999,80.68199999999999,159.01299999999998,76.944,77.886,132.1085,0.028840744495391847
30,30,6,1,0.4,0.4,265.704,242.68299999999994,150.221,109.076,77.035,80.676,81.11500000000001,159.953,76.546,79.14399999999999,132.2153,0.029003591537475587
30,50,6,1,0.4,0.4,266.894,244.08199999999997,144.31300000000002,111.703,76.52499999999999,80.65199999999999,80.112,161.56300000000002,76.00200000000001,79.748,132.1594,0.02797166109085083
30,None,6,1,0.4,0.4,269.35900000000004,243.394,145.193,114.65400000000002,77.055,81.91499999999999,80.245,161.01,76.10900000000001,78.95200000000001,132.78860000000003,0.030603444576263426
50,10,6,1,0.4,0.4,263.50200000000007,242.32200000000003,142.954,112.81099999999999,76.64099999999999,80.541,80.18,160.88400000000001,75.91499999999999,78.9,131.465,0.046430134773254396
50,30,6,1,0.4,0.4,262.12700000000007,246.60800000000003,144.429,112.58999999999999,76.30300000000001,81.138,80.05199999999999,160.09699999999998,76.69800000000001,77.983,131.8025,0.04773675441741943
50,50,6,1,0.4,0.4,260.02299999999997,245.89700000000002,145.054,109.99300000000001,75.93199999999999,80.801,80.07199999999999,160.122,76.23899999999999,78.68100000000001,131.28140000000002,0.04285338163375854
50,None,6,1,0.4,0.4,264.69399999999996,246.406,145.63600000000002,110.4,76.792,80.737,80.45899999999999,160.77799999999996,76.34,77.82399999999998,132.0066,0.044573373794555664
100,10,6,1,0.4,0.4,263.7299999999999,241.33,145.66500000000002,112.48899999999999,75.78,80.589,79.822,160.23900000000003,75.362,77.64500000000001,131.26510000000002,0.08852381706237793
100,30,6,1,0.4,0.4,261.043,243.38299999999998,146.51799999999997,112.19800000000001,75.57300000000001,80.25899999999999,79.912,157.21599999999998,74.7,78.268,130.907,0.08706279277801514
100,50,6,1,0.4,0.4,260.367,244.34300000000002,144.065,111.29,76.106,80.54499999999999,80.285,158.803,75.181,77.883,130.88680000000002,0.08727066278457642
