n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
10,10,2,1,0.4,0.4,248.82600000000002,82.62899999999999,63.763999999999996,171.483,61.342000000000006,59.239999999999995,60.60300000000001,73.16899999999998,41.477999999999994,49.452999999999996,91.1987,0.014043352603912353
10,30,2,1,0.4,0.4,254.80599999999995,83.169,63.17299999999999,170.24,62.08599999999999,59.202999999999996,56.88199999999999,72.89099999999999,43.17099999999999,48.77000000000001,91.43909999999998,0.013833751678466797
10,50,2,1,0.4,0.4,250.475,83.165,64.90100000000001,168.06799999999998,61.294,59.153999999999996,59.38000000000001,73.71300000000001,43.147,49.035000000000004,91.23319999999998,0.012749307155609131
10,None,2,1,0.4,0.4,247.969,82.641,62.543000000000006,169.53500000000003,60.57000000000001,60.361000000000004,58.190999999999995,73.34700000000001,43.065,48.632,90.68540000000002,0.013521435260772706
30,10,2,1,0.4,0.4,252.98999999999995,81.193,61.682000000000016,172.695,60.08799999999999,57.36400000000001,57.905999999999985,71.08,39.419999999999995,46.034000000000006,90.0452,0.029467058181762696
30,30,2,1,0.4,0.4,238.66500000000002,82.208,61.52500000000001,170.19799999999995,61.367999999999995,58.1,55.241,71.09700000000001,39.080999999999996,46.471,88.39540000000001,0.031061246395111083
30,50,2,1,0.4,0.4,247.10500000000002,79.959,60.25199999999999,171.387,59.223,57.173,56.937,72.604,39.102999999999994,46.99999999999999,89.0743,0.02855395555496216
30,None,2,1,0.4,0.4,248.47699999999995,80.018,61.088,173.086,60.735,57.92499999999999,57.076,72.126,40.194,46.524,89.72489999999999,0.02807204246520996
50,10,2,1,0.4,0.4,250.92800000000003,79.736,60.53900000000001,172.98199999999997,58.93799999999999,56.70700000000001,56.312,70.757,38.716,46.335,89.19500000000002,0.04358014106750488
50,30,2,1,0.4,0.4,248.49099999999999,80.303,60.483000000000004,173.26500000000001,58.897000000000006,58.120000000000005,57.501,70.777,39.11300000000001,45.885000000000005,89.2835,0.044562132358551027
50,50,2,1,0.4,0.4,248.47899999999998,79.959,60.611000000000004,172.371,60.092000000000006,57.242,56.616,71.668,39.275999999999996,46.153999999999996,89.2468,0.044728331565856934
50,None,2,1,0.4,0.4,241.471,80.285,61.834,172.44199999999998,57.926,57.617000000000004,56.484,70.60400000000001,38.67400000000001,45.811,88.3148,0.04519099473953247
