n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
10,10,2,1,0.4,0.4,312.678,133.06,121.06599999999999,108.39500000000001,117.18000000000002,91.74000000000001,92.646,87.035,83.27399999999999,100.093,124.71670000000002,0.013365590572357177
10,30,2,1,0.4,0.4,330.77799999999996,139.322,120.41000000000001,111.11600000000001,118.74799999999998,89.657,91.99499999999999,87.83,88.333,101.485,127.9674,0.012491881847381592
10,50,2,1,0.4,0.4,327.24300000000005,133.436,116.119,111.07199999999997,115.97600000000003,92.33800000000001,92.94200000000001,86.91499999999999,85.9,101.772,126.37130000000002,0.010690839290618896
10,None,2,1,0.4,0.4,307.709,134.53199999999998,121.02000000000002,112.36799999999998,115.25600000000001,92.72,90.756,88.71799999999999,86.99000000000001,101.526,125.15950000000001,0.011063697338104249
30,10,2,1,0.4,0.4,316.6809999999999,133.391,115.229,106.77700000000002,112.87100000000001,86.86500000000001,87.48300000000002,83.741,81.634,99.597,122.4269,0.026050305366516112
30,30,2,1,0.4,0.4,315.09499999999997,130.721,116.196,105.22999999999999,113.46400000000001,88.52,88.502,82.79600000000002,82.71900000000002,100.204,122.34469999999999,0.026416242122650146
30,50,2,1,0.4,0.4,323.17500000000007,131.21300000000002,116.68800000000002,106.43599999999999,112.80999999999999,86.66099999999999,89.58099999999999,83.51299999999999,82.07600000000001,99.32000000000001,123.14730000000002,0.026409924030303955
30,None,2,1,0.4,0.4,316.27599999999995,126.48999999999998,116.037,106.923,113.244,87.388,89.73100000000001,83.391,82.844,100.06,122.2384,0.02732607364654541
50,10,2,1,0.4,0.4,315.152,135.46800000000002,116.03699999999999,105.434,112.545,87.355,88.32,82.88300000000001,83.413,99.45700000000001,122.60640000000001,0.04163294315338135
50,30,2,1,0.4,0.4,313.332,128.806,115.595,105.069,114.39700000000002,86.567,88.649,81.756,82.08399999999999,98.06700000000001,121.43220000000001,0.042018861770629884
50,50,2,1,0.4,0.4,313.136,128.91400000000002,116.13500000000002,105.391,113.378,86.571,88.095,82.36399999999999,81.71900000000002,98.165,121.3868,0.04198866605758667
50,None,2,1,0.4,0.4,310.24300000000005,130.195,114.537,106.119,112.94599999999998,86.696,88.768,82.465,80.84899999999999,100.28500000000001,121.31030000000001,0.041938676834106445
100,10,2,1,0.4,0.4,319.163,127.49000000000004,115.36600000000001,105.64000000000001,111.022,85.825,87.913,82.5,81.345,98.51500000000001,121.47790000000002,0.08126642465591431
100,30,2,1,0.4,0.4,311.36400000000003,130.613,115.046,105.228,112.083,85.68500000000002,88.384,81.55000000000001,81.76599999999999,98.77599999999998,121.04950000000001,0.08788790464401246
100,50,2,1,0.4,0.4,308.94000000000005,130.215,114.901,104.30999999999999,111.29100000000001,85.25200000000002,88.297,82.00399999999999,81.438,97.869,120.4517,0.08797485589981079
100,None,2,1,0.4,0.4,311.9530000000001,124.02000000000001,115.338,104.25699999999999,111.80799999999999,86.18,88.06500000000001,82.02399999999999,81.52600000000001,98.30799999999999,120.34790000000001,0.0883552646636963
10,10,4,1,0.4,0.4,320.591,136.51299999999998,121.422,112.146,122.83300000000001,97.102,96.93900000000001,86.946,91.018,104.102,128.96120000000002,0.011076693534851073
10,30,4,1,0.4,0.4,314.78899999999993,139.409,122.404,111.072,121.832,95.563,96.38,87.71900000000001,89.74699999999999,107.205,128.612,0.011201088428497314
10,50,4,1,0.4,0.4,317.362,132.587,121.93100000000001,109.80499999999998,121.119,92.79100000000001,97.255,89.46599999999998,91.10600000000001,105.252,127.86739999999998,0.011018731594085694
10,None,4,1,0.4,0.4,328.251,146.545,119.779,110.785,122.482,95.18100000000001,97.00800000000001,88.38,87.75399999999999,105.141,130.13060000000002,0.011118507385253907
30,10,4,1,0.4,0.4,315.087,134.697,118.63400000000001,109.066,116.85799999999999,89.388,91.894,85.108,85.593,102.66299999999998,124.89880000000001,0.02783201217651367
30,30,4,1,0.4,0.4,311.419,132.15000000000003,117.857,110.947,119.596,89.047,91.27099999999999,83.708,84.84299999999999,100.798,124.1636,0.02789191722869873
30,50,4,1,0.4,0.4,314.511,135.1,118.099,112.20599999999999,117.03599999999999,90.25000000000001,91.73599999999999,84.736,87.20100000000001,102.59400000000001,125.3469,0.028013901710510256
30,None,4,1,0.4,0.4,308.42199999999997,133.149,118.80900000000001,110.06700000000001,116.83999999999999,89.54100000000001,91.27699999999999,83.662,84.606,102.84200000000001,123.92150000000001,0.027683136463165284
50,10,4,1,0.4,0.4,308.72999999999996,130.042,116.31400000000001,109.78400000000002,117.56800000000001,89.41399999999999,91.803,83.84,85.264,101.912,123.46709999999999,0.044615249633789066
50,30,4,1,0.4,0.4,309.082,133.02800000000002,118.00699999999999,109.11600000000001,116.78699999999999,89.882,91.58099999999999,84.42800000000001,86.239,100.689,123.88390000000001,0.044561643600463864
50,50,4,1,0.4,0.4,310.50199999999995,130.267,118.15000000000002,110.82199999999997,117.01499999999999,88.50399999999999,91.363,83.918,83.45200000000001,100.95899999999999,123.4952,0.04447876691818237
