n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
100,10,6,2,0.4,0.4,168.948,62.500000000000014,61.674,51.523,55.229,55.882000000000005,55.452999999999996,64.606,63.879000000000005,55.14200000000001,69.48360000000001,0.08325538873672485
100,30,6,2,0.4,0.4,173.36300000000003,62.426,61.593,51.612,55.153,55.706,55.311,64.76999999999998,63.904999999999994,54.750000000000014,69.85889999999999,0.08241838216781616
100,50,6,2,0.4,0.4,173.17000000000002,62.95299999999999,61.34999999999999,51.480999999999995,55.245000000000005,56.70100000000001,55.541999999999994,64.32200000000002,64.00800000000001,54.78900000000001,69.95609999999999,0.08237277030944824
100,None,6,2,0.4,0.4,173.64299999999997,62.54600000000001,61.331999999999994,51.25,55.388,56.616,54.992000000000004,64.80099999999999,63.629,54.951,69.9148,0.08294719219207763
10,10,8,2,0.4,0.4,183.04800000000003,68.453,63.427,53.94,58.72399999999999,59.47600000000001,59.00999999999999,69.812,66.865,58.62399999999999,74.13790000000002,0.010672292709350585
10,30,8,2,0.4,0.4,172.52,67.482,63.666,54.845000000000006,58.16799999999999,58.93000000000001,58.632999999999996,66.54299999999999,68.731,59.44200000000001,72.896,0.010605359077453613
10,50,8,2,0.4,0.4,186.076,66.19300000000001,63.327,53.338,58.121,58.66799999999999,58.291,67.46700000000001,66.99199999999999,58.813,73.7286,0.010754044055938721
10,None,8,2,0.4,0.4,177.642,64.475,64.037,53.94499999999999,57.205000000000005,58.884,57.95899999999999,68.31899999999999,67.586,59.173,72.92249999999999,0.010620806217193603
30,10,8,2,0.4,0.4,175.97600000000003,64.143,62.69699999999999,53.37299999999999,57.451,58.007999999999996,56.723,66.463,66.72599999999998,56.81699999999999,71.83770000000001,0.026508440971374513
30,30,8,2,0.4,0.4,175.378,64.344,62.55899999999999,52.732000000000006,56.846000000000004,57.681999999999995,57.48699999999999,66.042,65.36600000000001,57.315999999999995,71.5752,0.02644725322723389
30,50,8,2,0.4,0.4,174.94799999999998,65.08200000000001,62.134,52.687,56.95799999999999,57.838,57.32000000000001,66.05,65.853,56.931000000000004,71.5801,0.026501753330230714
