n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
10,10,2,1,0.4,0.4,367.345,105.16900000000001,99.05799999999999,101.31499999999998,120.55800000000002,120.69299999999998,66.63699999999999,94.624,58.016000000000005,111.151,124.45660000000001,0.018094420433044434
10,30,2,1,0.4,0.4,361.572,101.216,97.25699999999999,104.298,129.942,116.82000000000001,66.26199999999999,95.24,58.89300000000001,111.46799999999999,124.2968,0.02402372121810913
10,50,2,1,0.4,0.4,383.385,101.57700000000001,101.592,99.39500000000001,125.28000000000002,120.55799999999999,70.08400000000002,87.128,59.79,109.84,125.86290000000001,0.015216784477233887
10,None,2,1,0.4,0.4,353.6,102.391,100.142,100.25000000000001,130.017,119.11600000000001,65.912,89.75200000000001,59.791,106.49099999999999,122.7462,0.015010111331939698
30,10,2,1,0.4,0.4,364.956,101.893,95.02799999999998,97.161,125.22099999999998,118.98999999999998,59.46200000000001,86.882,53.736000000000004,109.12199999999999,121.24510000000001,0.035523967742919924
30,30,2,1,0.4,0.4,362.98,99.58100000000002,94.728,97.67499999999998,118.849,115.10500000000002,63.489,89.143,53.134,106.56999999999998,120.12539999999998,0.034813988208770755
30,50,2,1,0.4,0.4,366.407,99.47800000000001,95.187,96.749,119.179,118.82399999999998,64.53800000000001,89.517,55.75599999999999,110.085,121.572,0.03709027767181396
30,None,2,1,0.4,0.4,360.274,99.79599999999999,96.53999999999999,98.699,117.376,111.167,62.06,89.63300000000001,53.083000000000006,105.918,119.45460000000003,0.046664042472839354
50,10,2,1,0.4,0.4,350.93500000000006,98.98800000000001,95.17,99.18100000000001,120.26200000000001,113.66599999999998,61.471000000000004,85.262,51.557,107.32300000000001,118.38150000000003,0.05798261165618897
50,30,2,1,0.4,0.4,358.27599999999995,99.412,95.607,95.551,120.33899999999998,113.859,62.435,88.088,51.94500000000001,107.85499999999999,119.3367,0.0507530403137207
50,50,2,1,0.4,0.4,360.803,98.92599999999999,94.31,97.292,119.473,111.12899999999999,61.08200000000001,89.562,50.254999999999995,105.083,118.7915,0.0458404278755188
50,None,2,1,0.4,0.4,377.976,99.421,96.01599999999999,98.29100000000001,124.01700000000002,114.20800000000001,61.647000000000006,87.433,53.069,107.72299999999998,121.9801,0.0422922682762146
100,10,2,1,0.4,0.4,358.958,100.792,94.554,94.04,116.49000000000001,111.58,60.66199999999999,83.227,52.471000000000004,105.63300000000001,117.84070000000001,0.08682510614395142
100,30,2,1,0.4,0.4,369.21,98.334,93.304,95.71600000000001,119.44299999999998,113.37,60.955999999999996,85.866,51.702999999999996,106.66400000000002,119.45660000000001,0.08777146577835084
100,50,2,1,0.4,0.4,356.092,98.521,94.73500000000001,97.32199999999999,118.20900000000002,114.97999999999999,60.751999999999995,85.494,51.30500000000001,106.91599999999998,118.43260000000001,0.08879313230514527
100,None,2,1,0.4,0.4,363.987,99.84400000000001,95.374,96.431,116.71900000000001,116.049,59.729,85.035,51.90599999999999,106.68599999999999,119.176,0.08765402317047119
10,10,4,1,0.4,0.4,371.483,110.857,102.46999999999998,103.447,131.72600000000003,116.17999999999999,70.65,95.06800000000001,60.083000000000006,108.349,127.03130000000002,0.011151435375213624
10,30,4,1,0.4,0.4,354.91900000000004,115.88,100.498,100.261,129.06,128.532,73.586,92.89699999999999,57.403999999999996,111.859,126.4896,0.01137373685836792
10,50,4,1,0.4,0.4,369.715,105.44699999999997,102.93799999999999,107.421,127.27400000000003,120.256,74.209,97.95700000000002,62.876,111.40900000000002,127.95020000000002,0.010871090888977052
10,None,4,1,0.4,0.4,384.409,111.58599999999998,110.10100000000003,101.89000000000001,126.05799999999999,114.44299999999998,70.745,94.89000000000001,60.00699999999999,110.61099999999999,128.47400000000002,0.011097264289855958
30,10,4,1,0.4,0.4,376.67299999999994,105.127,102.083,102.537,124.88499999999999,116.54400000000001,67.85300000000001,90.213,56.313,110.224,125.2452,0.027795133590698243
30,30,4,1,0.4,0.4,366.7579999999999,105.825,102.33099999999999,99.477,127.38399999999999,121.992,65.413,93.297,55.446000000000005,110.681,124.86039999999998,0.02764129638671875
30,50,4,1,0.4,0.4,362.317,104.39399999999998,100.94,100.451,118.22800000000002,118.40100000000002,65.917,90.877,57.303999999999995,109.86499999999998,122.86940000000001,0.027410943508148194
30,None,4,1,0.4,0.4,356.856,106.104,99.366,101.34200000000001,119.60700000000001,116.49300000000001,67.12899999999999,90.32900000000002,57.37600000000001,110.48299999999999,122.5085,0.027696394920349122
50,10,4,1,0.4,0.4,358.80500000000006,103.86499999999998,99.699,98.00300000000001,122.578,119.89499999999998,65.792,97.59799999999998,54.288,111.42599999999997,123.1949,0.044035499095916746
50,30,4,1,0.4,0.4,369.253,106.453,101.062,100.18199999999999,124.554,118.49300000000001,65.21,90.88500000000002,54.289,110.989,124.13700000000001,0.04415513038635254
50,50,4,1,0.4,0.4,361.02799999999996,104.604,99.11600000000001,100.001,127.23899999999999,114.46800000000003,65.95,91.057,53.92900000000001,111.11000000000001,122.85020000000004,0.043782014846801755
50,None,4,1,0.4,0.4,361.14099999999996,102.23299999999999,99.51200000000001,99.419,126.22400000000002,113.80499999999999,65.168,90.025,56.18300000000001,111.16900000000001,122.48790000000001,0.04426936626434326
100,10,4,1,0.4,0.4,369.015,103.654,98.09800000000001,98.87100000000001,124.09699999999998,115.579,64.918,90.655,54.65900000000001,109.09700000000001,122.86430000000003,0.08523360490798951
100,30,4,1,0.4,0.4,364.62300000000005,103.628,96.69900000000003,98.492,120.599,114.71800000000003,63.777,91.532,55.069,110.46400000000001,121.96009999999998,0.08492499113082885
100,50,4,1,0.4,0.4,368.128,102.984,97.87499999999999,99.71800000000002,125.50300000000001,116.522,65.241,88.72,54.59599999999999,110.277,122.9564,0.08534229516983033
