n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
50,None,6,2,0.4,0.4,213.04700000000003,154.166,103.546,77.578,65.637,60.99300000000001,86.353,73.71999999999998,58.876,62.282000000000004,95.6198,0.04507530927658081
100,10,6,2,0.4,0.4,202.416,153.839,103.57800000000002,77.63,65.47,60.799,86.93199999999999,72.738,58.54099999999998,61.75999999999999,94.37029999999999,0.08635473012924194
100,30,6,2,0.4,0.4,195.631,154.71800000000002,101.959,77.832,65.97900000000001,61.053,86.543,73.34100000000001,59.23599999999999,60.480000000000004,93.67720000000001,0.08712393999099731
100,50,6,2,0.4,0.4,206.137,155.37400000000002,102.88899999999998,77.41300000000001,66.417,60.725999999999985,86.86899999999999,72.86699999999999,58.83200000000001,61.56900000000002,94.9093,0.08648122072219849
100,None,6,2,0.4,0.4,209.90099999999998,153.17700000000002,103.248,77.909,66.231,61.025999999999996,86.184,73.01500000000001,58.24300000000001,61.68499999999999,95.06190000000001,0.08675348281860351
10,10,8,2,0.4,0.4,213.734,160.92499999999998,108.22999999999999,82.08000000000001,67.75299999999999,63.44699999999999,89.98999999999998,77.037,64.54100000000001,64.97200000000001,99.27090000000001,0.011863367557525635
10,30,8,2,0.4,0.4,216.936,159.563,113.723,83.84299999999999,68.43100000000001,64.044,88.596,76.913,63.730000000000004,66.414,100.2193,0.011903481483459473
10,50,8,2,0.4,0.4,209.97199999999998,157.44300000000004,108.46300000000001,83.32300000000001,70.74900000000001,62.379000000000005,88.75500000000002,76.0,62.78000000000001,65.139,98.50030000000001,0.01266784906387329
10,None,8,2,0.4,0.4,213.719,157.77900000000002,107.93900000000001,83.905,69.82,62.92600000000001,91.671,76.863,63.754999999999995,67.085,99.54620000000001,0.012244026660919189
30,10,8,2,0.4,0.4,205.39899999999997,159.89399999999998,105.59899999999998,80.56800000000001,66.58700000000002,62.086,89.15700000000001,76.161,62.21900000000001,64.908,97.2578,0.02716322898864746
30,30,8,2,0.4,0.4,212.21200000000005,156.46300000000002,105.617,79.909,66.916,61.649,88.98099999999998,75.34299999999999,61.065,64.03399999999999,97.21889999999999,0.027377784252166748
30,50,8,2,0.4,0.4,215.21400000000003,157.549,109.07300000000001,80.374,66.569,62.205999999999996,88.339,75.939,62.735,63.504,98.15020000000001,0.027946965694427492
30,None,8,2,0.4,0.4,203.28699999999998,155.50799999999998,107.96,79.297,67.58099999999999,62.762,89.131,76.489,60.73299999999999,63.771,96.65189999999998,0.028164873123168944
50,10,8,2,0.4,0.4,209.55599999999998,157.632,107.269,80.894,67.45200000000001,62.435,87.84800000000001,76.446,62.345000000000006,63.88299999999998,97.576,0.04455789804458618
50,30,8,2,0.4,0.4,213.61099999999996,157.362,105.655,80.982,66.98,61.59799999999999,88.327,76.27700000000002,61.858999999999995,64.19699999999999,97.6848,0.044697005748748776
50,50,8,2,0.4,0.4,207.75300000000001,158.60499999999996,105.30800000000002,79.78,68.013,62.14,88.70500000000001,75.77000000000001,61.626999999999995,63.891000000000005,97.15919999999998,0.044458882808685304
50,None,8,2,0.4,0.4,210.663,158.589,107.28600000000002,80.578,66.618,61.902,88.47200000000001,75.47200000000001,61.522000000000006,63.528000000000006,97.463,0.044629149436950684
100,10,8,2,0.4,0.4,210.19699999999997,158.863,104.43499999999999,79.385,66.36200000000001,61.738,88.221,75.08600000000001,61.325,63.04,96.86519999999999,0.08569832563400269
100,30,8,2,0.4,0.4,205.49699999999993,157.70100000000002,105.452,79.891,65.77799999999999,61.94,88.61399999999998,75.057,60.80200000000001,63.574,96.4306,0.08594160556793212
100,50,8,2,0.4,0.4,204.788,157.29500000000002,106.369,79.295,66.273,61.53399999999999,88.621,75.35900000000001,61.50599999999999,63.79899999999999,96.4839,0.0855133843421936
100,None,8,2,0.4,0.4,205.54500000000002,157.145,103.96599999999998,80.494,66.92399999999999,61.510000000000005,87.835,75.439,61.551,62.927,96.33360000000002,0.08597276926040649
10,10,2,4,0.4,0.4,209.18400000000003,165.10999999999999,115.35,82.748,73.778,65.73300000000002,95.941,81.069,67.49,68.962,102.5365,0.011747996807098388
10,30,2,4,0.4,0.4,225.16799999999998,158.94400000000002,112.992,82.60499999999999,73.52899999999998,64.207,96.476,80.048,67.73100000000001,67.61999999999999,102.93199999999999,0.012185013294219971
10,50,2,4,0.4,0.4,220.225,163.65500000000003,110.5,83.647,74.996,65.31899999999999,95.857,81.182,67.34100000000001,70.655,103.33770000000001,0.011909229755401611
10,None,2,4,0.4,0.4,218.81800000000004,166.19400000000002,108.475,82.20199999999998,73.319,65.893,97.92600000000002,81.78999999999999,67.652,66.573,102.8842,0.011829612255096435
30,10,2,4,0.4,0.4,206.86299999999997,164.05,108.343,81.941,73.164,63.524,95.44399999999999,78.754,66.132,67.679,100.58939999999998,0.026956179141998292
30,30,2,4,0.4,0.4,213.952,158.908,110.21100000000001,79.524,73.84700000000001,64.37100000000001,96.10900000000001,79.40599999999998,66.39599999999999,67.60199999999999,101.03259999999999,0.02691335678100586
30,50,2,4,0.4,0.4,209.69099999999997,161.54500000000002,109.08099999999999,81.921,74.00399999999999,63.645,95.216,79.47099999999999,66.32200000000002,66.78,100.7676,0.027110862731933593
30,None,2,4,0.4,0.4,204.858,160.94,110.17699999999999,80.225,73.33900000000001,64.018,95.76599999999999,78.637,65.884,65.998,99.98420000000002,0.027751848697662354
50,10,2,4,0.4,0.4,205.42799999999997,161.464,110.494,81.101,73.55,64.28399999999999,94.751,78.66000000000001,65.474,66.12,100.1326,0.04396100759506225
50,30,2,4,0.4,0.4,211.19700000000003,159.873,111.92299999999997,81.44099999999999,73.058,63.992,94.35899999999998,79.145,65.30700000000002,65.74499999999999,100.604,0.04385923624038696
50,50,2,4,0.4,0.4,210.452,162.30800000000002,106.296,81.216,73.422,63.036000000000016,94.72000000000001,79.115,65.256,66.89399999999998,100.27149999999999,0.04386056661605835
50,None,2,4,0.4,0.4,214.109,159.106,107.901,81.03900000000002,73.34,63.628,96.44800000000001,79.268,65.497,65.477,100.58129999999998,0.044267005920410156
100,10,2,4,0.4,0.4,208.53500000000003,160.27399999999997,109.40299999999999,81.035,73.564,63.59100000000001,95.951,79.142,65.86699999999999,66.103,100.34649999999998,0.08481034040451049
100,30,2,4,0.4,0.4,207.88600000000002,159.835,109.35999999999999,80.98999999999998,72.843,63.83,95.547,79.201,65.537,66.583,100.1612,0.0843190598487854
100,50,2,4,0.4,0.4,205.581,161.834,108.207,81.351,73.228,63.495000000000005,95.55199999999999,79.22099999999999,66.059,66.244,100.07719999999999,0.08465787172317504
100,None,2,4,0.4,0.4,211.592,160.629,108.40500000000002,81.84900000000002,73.45400000000001,63.251999999999995,95.65499999999999,79.13799999999999,65.263,65.475,100.47120000000001,0.08491271495819092
10,10,4,4,0.4,0.4,217.99200000000005,161.94799999999998,108.72900000000001,83.035,75.435,66.691,95.97200000000001,79.595,67.03,71.68799999999999,102.8115,0.011745519638061523
10,30,4,4,0.4,0.4,230.122,165.19099999999997,111.178,83.921,75.343,66.35300000000001,97.71000000000001,79.43599999999999,68.16300000000001,68.41400000000002,104.58310000000002,0.01197885513305664
10,50,4,4,0.4,0.4,219.43699999999998,164.502,111.426,83.046,74.45500000000001,65.23499999999999,94.88700000000001,82.11399999999999,67.84,66.46799999999999,102.941,0.01258291482925415
10,None,4,4,0.4,0.4,220.641,159.11599999999999,110.53500000000001,86.337,77.30499999999999,65.412,95.35600000000001,79.049,67.41400000000002,69.316,103.0481,0.011766915321350097
30,10,4,4,0.4,0.4,214.113,162.14700000000002,108.07300000000001,81.958,73.45500000000001,64.523,96.08900000000001,80.64500000000001,65.183,66.55600000000001,101.2742,0.026835386753082276
30,30,4,4,0.4,0.4,213.59,161.127,109.72,82.088,73.333,64.18599999999999,94.93100000000001,78.995,66.48999999999998,65.805,101.02650000000001,0.026775870323181152
30,50,4,4,0.4,0.4,210.777,162.72699999999998,107.551,81.38700000000001,72.28299999999999,64.97800000000001,94.897,78.87800000000001,65.652,66.062,100.51920000000001,0.027038938999176025
